Nombre,Apellido,Numero_Documento__c,Email,Telefono,Rol__c,Tipo_Documento__c
Lautaro,Ledesma,34543225,lautaro.ledesma@gmail.com,+54 9 3896 5291,Alumno,DNI
Valentin,Sanchez,35975020,valentin.sanchez@outlook.com,+54 9 3910 3284,Alumno,DNI
Helena,Diaz,45908118,helena.diaz@outlook.com,+54 9 3788 2647,Alumno,DNI
Mia Morena,Rios,36377876,mia.morena.rios@hotmail.com,+54 9 3827 9824,Alumno,DNI
Thiago Valentin,Perez,45594124,thiago.valentin.perez@yahoo.com,+54 9 2463 3945,Alumno,DNI
Nicolas,Gimenez,39260956,nicolas.gimenez@hotmail.com,+54 9 2483 2272,Alumno,DNI
Geronimo,Mansilla,30716676,geronimo.mansilla@hotmail.com,+54 9 2783 8410,Alumno,DNI
Alfonsina,Martinez,45365573,alfonsina.martinez@gmail.com,+54 9 3555 6471,Alumno,DNI
Lucas Ezequiel,Rojas,43243328,lucas.ezequiel.rojas@yahoo.com,+54 9 3522 1137,Alumno,DNI
Dylan,Medina,34572098,dylan.medina@yahoo.com,+54 9 3870 2128,Alumno,DNI
Josefina,Ledesma,33693770,josefina.ledesma@outlook.com,+54 9 3303 0053,Alumno,DNI
Luisina,Quiroga,45128829,luisina.quiroga@hotmail.com,+54 9 2475 0424,Alumno,DNI
Valentin,Ramos,42974553,valentin.ramos@hotmail.com,+54 9 3683 6589,Alumno,DNI
Victoria,Muñoz,41938150,victoria.munoz@gmail.com,+54 9 2481 5226,Alumno,DNI
Bianca,Fernandez,36187665,bianca.fernandez@hotmail.com,+54 9 3974 5752,Alumno,DNI
Helena,Flores,38314294,helena.flores@yahoo.com,+54 9 2806 4366,Alumno,DNI
Matilda,Gonzalez,45801274,matilda.gonzalez@outlook.com,+54 9 2773 8058,Alumno,DNI
Lautaro Benjamin,Acuña,37026116,lautaro.benjamin.acuna@gmail.com,+54 9 2631 8719,Alumno,DNI
Vicente,Valdez,30894734,vicente.valdez@yahoo.com,+54 9 2331 7386,Alumno,DNI
Ian Benjamin,Sanchez,44456279,ian.benjamin.sanchez@hotmail.com,+54 9 3325 8497,Alumno,DNI
Bruno,Gonzalez,41570701,bruno.gonzalez@hotmail.com,+54 9 3214 5389,Alumno,DNI
Juliana,Miranda,32480053,juliana.miranda@outlook.com,+54 9 2443 7668,Alumno,DNI
Pilar,Ayala,32028899,pilar.ayala@outlook.com,+54 9 3376 7498,Alumno,DNI
Delfina,Sosa,45670602,delfina.sosa@yahoo.com,+54 9 3218 1150,Alumno,DNI
Mia Jazmin,Pereyra,30300948,mia.jazmin.pereyra@gmail.com,+54 9 2783 3656,Alumno,DNI
Juan Pablo,Sanchez,30898022,juan.pablo.sanchez@hotmail.com,+54 9 2692 3092,Alumno,DNI
Luisana,Vega,44904880,luisana.vega@outlook.com,+54 9 3786 6783,Alumno,DNI
Francisco,Romero,41150046,francisco.romero@outlook.com,+54 9 3799 7143,Alumno,DNI
Benjamin Ezequiel,Acosta,43029052,benjamin.ezequiel.acosta@outlook.com,+54 9 2417 6210,Alumno,DNI
Maia,Gonzalez,32308961,maia.gonzalez@hotmail.com,+54 9 3418 9671,Alumno,DNI
Victoria,Gomez,37080082,victoria.gomez@yahoo.com,+54 9 2715 5198,Alumno,DNI
Camila,Franco,40626532,camila.franco@hotmail.com,+54 9 3580 9460,Alumno,DNI
Joaquin,Muñoz,36098117,joaquin.munoz@hotmail.com,+54 9 2690 8562,Alumno,DNI
Valentina Jazmin,Flores,35517461,valentina.jazmin.flores@yahoo.com,+54 9 2985 0324,Alumno,DNI
Carmela,Romero,43088662,carmela.romero@gmail.com,+54 9 2930 4997,Alumno,DNI
Santino,Castro,37682475,santino.castro@hotmail.com,+54 9 2368 3957,Alumno,DNI
Dante,Diaz,35061213,dante.diaz@yahoo.com,+54 9 2564 4914,Alumno,DNI
Pilar,Rodriguez,42287708,pilar.rodriguez@yahoo.com,+54 9 2109 1532,Alumno,DNI
Antonia,Aguirre,33648177,antonia.aguirre@gmail.com,+54 9 2118 0023,Alumno,DNI
Juan Pablo,Alvarez,41744958,juan.pablo.alvarez@outlook.com,+54 9 2711 6346,Alumno,DNI
Julia,Moreno,43313143,julia.moreno@gmail.com,+54 9 2578 5272,Alumno,DNI
Giuliana,Arias,37556007,giuliana.arias@hotmail.com,+54 9 3115 5139,Alumno,DNI
Luciano,Ayala,35652925,luciano.ayala@yahoo.com,+54 9 3871 8403,Alumno,DNI
Milena,Silva,43001086,milena.silva@gmail.com,+54 9 3819 6459,Alumno,DNI
Giuliana,Ferreyra,33193102,giuliana.ferreyra@hotmail.com,+54 9 3979 5952,Alumno,DNI
Milagros,Aguirre,36861254,milagros.aguirre@outlook.com,+54 9 2541 3131,Alumno,DNI
Juan David,Fernandez,34933089,juan.david.fernandez@hotmail.com,+54 9 2663 2958,Alumno,DNI
Santiago Benjamin,Muñoz,34007375,santiago.benjamin.munoz@outlook.com,+54 9 3433 3070,Alumno,DNI
Lautaro Ezequiel,Martinez,43695489,lautaro.ezequiel.martinez@hotmail.com,+54 9 2735 5450,Alumno,DNI
Benicio,Farias,39251592,benicio.farias@hotmail.com,+54 9 3997 7083,Alumno,DNI
Delfina,Barrios,31301580,delfina.barrios@yahoo.com,+54 9 2404 3585,Alumno,DNI
Felipe,Flores,43583039,felipe.flores@outlook.com,+54 9 3811 7512,Alumno,DNI
Mora,Diaz,30081724,mora.diaz@gmail.com,+54 9 3924 6166,Alumno,DNI
Franco,Morales,38766730,franco.morales@outlook.com,+54 9 3970 3314,Alumno,DNI
Emilia,Miranda,40419585,emilia.miranda@hotmail.com,+54 9 3707 7251,Alumno,DNI
Julia,Suarez,40174122,julia.suarez@hotmail.com,+54 9 2909 1920,Alumno,DNI
Luisina,Acosta,30359807,luisina.acosta@yahoo.com,+54 9 2456 5564,Alumno,DNI
Mateo Agustin,Rodriguez,42473833,mateo.agustin.rodriguez@hotmail.com,+54 9 2273 6791,Alumno,DNI
Camilo,Ramos,35927529,camilo.ramos@outlook.com,+54 9 3456 2380,Alumno,DNI
Franco,Medina,45660425,franco.medina@hotmail.com,+54 9 3778 2152,Alumno,DNI
Santino,Barrios,30910226,santino.barrios@hotmail.com,+54 9 3600 8433,Alumno,DNI
Francesca,Arias,37927619,francesca.arias@yahoo.com,+54 9 3291 8567,Alumno,DNI
Alfonsina,Lopez,34130452,alfonsina.lopez@yahoo.com,+54 9 2830 3147,Alumno,DNI
Lucas,Ramirez,40038176,lucas.ramirez@hotmail.com,+54 9 3944 3657,Alumno,DNI
Nahiara Jazmin,Morales,36070932,nahiara.jazmin.morales@hotmail.com,+54 9 3983 4691,Alumno,DNI
Catalina,Rodriguez,44859529,catalina.rodriguez@yahoo.com,+54 9 3586 5103,Alumno,DNI
Antonella,Ramirez,38333929,antonella.ramirez@yahoo.com,+54 9 3260 2559,Alumno,DNI
Valentino,Soria,44483113,valentino.soria@gmail.com,+54 9 3320 3272,Alumno,DNI
