Numero_Documento__c,Codigo_Materia,ID_Importacion,Anio_Lectivo
46418357,DEV-101,46418357_DEV-101_2025-1,2025-1
33520372,DAT-201,33520372_DAT-201_2025-1,2025-1
45041443,IA-300,45041443_IA-300_2025-1,2025-1
36701529,DAT-305,36701529_DAT-305_2025-1,2025-1
41132630,DAT-305,41132630_DAT-305_2025-1,2025-1
36065546,NEG-400,36065546_NEG-400_2025-1,2025-1
47207202,DEV-101,47207202_DEV-101_2025-1,2025-1
31355414,DAT-305,31355414_DAT-305_2025-1,2025-1
44376034,IA-300,44376034_IA-300_2025-1,2025-1
33566074,DAT-305,33566074_DAT-305_2025-1,2025-1
41066323,IA-300,41066323_IA-300_2025-1,2025-1
36858459,NEG-400,36858459_NEG-400_2025-1,2025-1
41051244,DAT-201,41051244_DAT-201_2025-1,2025-1
45076705,GEN-101,45076705_GEN-101_2025-1,2025-1
46886132,NEG-400,46886132_NEG-400_2025-1,2025-1
38531623,DAT-201,38531623_DAT-201_2025-1,2025-1
39412125,GEN-101,39412125_GEN-101_2025-1,2025-1
44512365,MKT-200,44512365_MKT-200_2025-1,2025-1
31992185,NEG-400,31992185_NEG-400_2025-1,2025-1
36996781,DAT-101,36996781_DAT-101_2025-1,2025-1
30268860,NEG-400,30268860_NEG-400_2025-1,2025-1
41816794,DAT-101,41816794_DAT-101_2025-1,2025-1
37659718,GEN-101,37659718_GEN-101_2025-1,2025-1
43249808,DAT-201,43249808_DAT-201_2025-1,2025-1
44988509,DEV-101,44988509_DEV-101_2025-1,2025-1
41056827,GEN-101,41056827_GEN-101_2025-1,2025-1
34108557,GEN-101,34108557_GEN-101_2025-1,2025-1
33614240,IA-400,33614240_IA-400_2025-1,2025-1
32664172,MKT-200,32664172_MKT-200_2025-1,2025-1
39073370,NEG-400,39073370_NEG-400_2025-1,2025-1
30163309,GEN-101,30163309_GEN-101_2025-1,2025-1
45820668,DEV-101,45820668_DEV-101_2025-1,2025-1
32098690,DAT-305,32098690_DAT-305_2025-1,2025-1
30344498,IA-400,30344498_IA-400_2025-1,2025-1
33714793,NEG-400,33714793_NEG-400_2025-1,2025-1
37162747,NEG-400,37162747_NEG-400_2025-1,2025-1
40305444,UX-100,40305444_UX-100_2025-1,2025-1
47633067,DAT-101,47633067_DAT-101_2025-1,2025-1
43662150,IA-400,43662150_IA-400_2025-1,2025-1
46435125,MKT-200,46435125_MKT-200_2025-1,2025-1
32362905,DEV-101,32362905_DEV-101_2025-1,2025-1
43704659,DAT-101,43704659_DAT-101_2025-1,2025-1
34615409,DAT-305,34615409_DAT-305_2025-1,2025-1
35850567,DAT-305,35850567_DAT-305_2025-1,2025-1
39473672,DAT-305,39473672_DAT-305_2025-1,2025-1
39023389,IA-400,39023389_IA-400_2025-1,2025-1
32283744,IA-300,32283744_IA-300_2025-1,2025-1
47983495,DAT-101,47983495_DAT-101_2025-1,2025-1
44454123,IA-300,44454123_IA-300_2025-1,2025-1
38773709,NEG-400,38773709_NEG-400_2025-1,2025-1
47582243,GEN-101,47582243_GEN-101_2025-1,2025-1
35809204,NEG-400,35809204_NEG-400_2025-1,2025-1
46321118,MKT-200,46321118_MKT-200_2025-1,2025-1
45980462,NEG-400,45980462_NEG-400_2025-1,2025-1
40454674,UX-100,40454674_UX-100_2025-1,2025-1
41721070,DAT-201,41721070_DAT-201_2025-1,2025-1
40915348,DAT-101,40915348_DAT-101_2025-1,2025-1
34883029,DAT-305,34883029_DAT-305_2025-1,2025-1
33143242,DAT-101,33143242_DAT-101_2025-1,2025-1
43558573,MKT-200,43558573_MKT-200_2025-1,2025-1
43678310,DAT-201,43678310_DAT-201_2025-1,2025-1
44115122,NEG-400,44115122_NEG-400_2025-1,2025-1
47404191,UX-100,47404191_UX-100_2025-1,2025-1
33831924,UX-100,33831924_UX-100_2025-1,2025-1
40804778,DAT-305,40804778_DAT-305_2025-1,2025-1
31909036,NEG-400,31909036_NEG-400_2025-1,2025-1
31239788,IA-400,31239788_IA-400_2025-1,2025-1
33143242,DEV-101,33143242_DEV-101_2025-1,2025-1
36511898,GEN-101,36511898_GEN-101_2025-1,2025-1
40039504,GEN-101,40039504_GEN-101_2025-1,2025-1
40235116,MKT-200,40235116_MKT-200_2025-1,2025-1
30430162,DEV-101,30430162_DEV-101_2025-1,2025-1
45825230,MKT-200,45825230_MKT-200_2025-1,2025-1
46170762,NEG-400,46170762_NEG-400_2025-1,2025-1
33418893,DAT-201,33418893_DAT-201_2025-1,2025-1
44235496,MKT-200,44235496_MKT-200_2025-1,2025-1
32498967,GEN-101,32498967_GEN-101_2025-1,2025-1
37370656,MKT-200,37370656_MKT-200_2025-1,2025-1
36542829,DEV-101,36542829_DEV-101_2025-1,2025-1
45841815,DEV-101,45841815_DEV-101_2025-1,2025-1
39087618,UX-100,39087618_UX-100_2025-1,2025-1
32705831,DAT-101,32705831_DAT-101_2025-1,2025-1
37839367,GEN-101,37839367_GEN-101_2025-1,2025-1
46069202,DEV-101,46069202_DEV-101_2025-1,2025-1
43871938,DAT-305,43871938_DAT-305_2025-1,2025-1
34401288,DAT-101,34401288_DAT-101_2025-1,2025-1
38042975,NEG-400,38042975_NEG-400_2025-1,2025-1
34814097,DAT-305,34814097_DAT-305_2025-1,2025-1
39407484,MKT-200,39407484_MKT-200_2025-1,2025-1
32201924,IA-400,32201924_IA-400_2025-1,2025-1
30430162,UX-100,30430162_UX-100_2025-1,2025-1
39684156,DAT-101,39684156_DAT-101_2025-1,2025-1
35994686,DAT-201,35994686_DAT-201_2025-1,2025-1
31908414,IA-300,31908414_IA-300_2025-1,2025-1
34743897,DAT-305,34743897_DAT-305_2025-1,2025-1
46965600,IA-300,46965600_IA-300_2025-1,2025-1
46233381,NEG-400,46233381_NEG-400_2025-1,2025-1
46585675,DEV-101,46585675_DEV-101_2025-1,2025-1
39337175,DAT-305,39337175_DAT-305_2025-1,2025-1
41066323,IA-400,41066323_IA-400_2025-1,2025-1
47103537,UX-100,47103537_UX-100_2025-1,2025-1
45694620,IA-300,45694620_IA-300_2025-1,2025-1
31261719,IA-400,31261719_IA-400_2025-1,2025-1
32965831,NEG-400,32965831_NEG-400_2025-1,2025-1
33320861,IA-400,33320861_IA-400_2025-1,2025-1
44651662,NEG-400,44651662_NEG-400_2025-1,2025-1
43521267,DEV-101,43521267_DEV-101_2025-1,2025-1
38695540,GEN-101,38695540_GEN-101_2025-1,2025-1
39996815,IA-300,39996815_IA-300_2025-1,2025-1
36617253,GEN-101,36617253_GEN-101_2025-1,2025-1
47582243,IA-300,47582243_IA-300_2025-1,2025-1
45654702,MKT-200,45654702_MKT-200_2025-1,2025-1
47707678,IA-300,47707678_IA-300_2025-1,2025-1
34661132,DAT-101,34661132_DAT-101_2025-1,2025-1
37095694,UX-100,37095694_UX-100_2025-1,2025-1
36998955,GEN-101,36998955_GEN-101_2025-1,2025-1
40846299,GEN-101,40846299_GEN-101_2025-1,2025-1
39475622,DAT-201,39475622_DAT-201_2025-1,2025-1
46281181,IA-300,46281181_IA-300_2025-1,2025-1
45654702,IA-400,45654702_IA-400_2025-1,2025-1
32451951,IA-300,32451951_IA-300_2025-1,2025-1
34089245,IA-400,34089245_IA-400_2025-1,2025-1
33984071,MKT-200,33984071_MKT-200_2025-1,2025-1
43991288,MKT-200,43991288_MKT-200_2025-1,2025-1
40204911,MKT-200,40204911_MKT-200_2025-1,2025-1
33745990,GEN-101,33745990_GEN-101_2025-1,2025-1
39765048,DAT-201,39765048_DAT-201_2025-1,2025-1
30946573,MKT-200,30946573_MKT-200_2025-1,2025-1
44115122,MKT-200,44115122_MKT-200_2025-1,2025-1
35383408,IA-400,35383408_IA-400_2025-1,2025-1
46155741,NEG-400,46155741_NEG-400_2025-1,2025-1
37039481,DEV-101,37039481_DEV-101_2025-1,2025-1
32986537,DAT-101,32986537_DAT-101_2025-1,2025-1
34316765,GEN-101,34316765_GEN-101_2025-1,2025-1
39006974,UX-100,39006974_UX-100_2025-1,2025-1
33582066,DAT-101,33582066_DAT-101_2025-1,2025-1
30268860,DEV-101,30268860_DEV-101_2025-1,2025-1
40175984,UX-100,40175984_UX-100_2025-1,2025-1
32441127,NEG-400,32441127_NEG-400_2025-1,2025-1
41016204,DAT-201,41016204_DAT-201_2025-1,2025-1
46762093,DAT-305,46762093_DAT-305_2025-1,2025-1
34288472,DAT-201,34288472_DAT-201_2025-1,2025-1
45820009,DEV-101,45820009_DEV-101_2025-1,2025-1
32100445,DAT-305,32100445_DAT-305_2025-1,2025-1
47733210,DAT-201,47733210_DAT-201_2025-1,2025-1
45459710,IA-300,45459710_IA-300_2025-1,2025-1
31261719,DEV-101,31261719_DEV-101_2025-1,2025-1
40774819,DAT-101,40774819_DAT-101_2025-1,2025-1
46992814,IA-300,46992814_IA-300_2025-1,2025-1
35930527,NEG-400,35930527_NEG-400_2025-1,2025-1
32860968,UX-100,32860968_UX-100_2025-1,2025-1
47214050,GEN-101,47214050_GEN-101_2025-1,2025-1
35199789,NEG-400,35199789_NEG-400_2025-1,2025-1
40998609,DEV-101,40998609_DEV-101_2025-1,2025-1
40358538,IA-300,40358538_IA-300_2025-1,2025-1
30520054,MKT-200,30520054_MKT-200_2025-1,2025-1
39335040,IA-300,39335040_IA-300_2025-1,2025-1
35077928,GEN-101,35077928_GEN-101_2025-1,2025-1
47162613,DAT-305,47162613_DAT-305_2025-1,2025-1
36971688,UX-100,36971688_UX-100_2025-1,2025-1
43162851,UX-100,43162851_UX-100_2025-1,2025-1
44702371,DAT-201,44702371_DAT-201_2025-1,2025-1
41273545,DEV-101,41273545_DEV-101_2025-1,2025-1
31471846,NEG-400,31471846_NEG-400_2025-1,2025-1
44998271,NEG-400,44998271_NEG-400_2025-1,2025-1
32839404,NEG-400,32839404_NEG-400_2025-1,2025-1
36974458,UX-100,36974458_UX-100_2025-1,2025-1
37392794,NEG-400,37392794_NEG-400_2025-1,2025-1
40661993,MKT-200,40661993_MKT-200_2025-1,2025-1
34343190,IA-300,34343190_IA-300_2025-1,2025-1
45820009,DAT-305,45820009_DAT-305_2025-1,2025-1
33714793,IA-400,33714793_IA-400_2025-1,2025-1
45309663,DEV-101,45309663_DEV-101_2025-1,2025-1
43832291,DEV-101,43832291_DEV-101_2025-1,2025-1
44229724,NEG-400,44229724_NEG-400_2025-1,2025-1
47517294,NEG-400,47517294_NEG-400_2025-1,2025-1
47399378,NEG-400,47399378_NEG-400_2025-1,2025-1
33895965,MKT-200,33895965_MKT-200_2025-1,2025-1
34627342,IA-300,34627342_IA-300_2025-1,2025-1
36028849,NEG-400,36028849_NEG-400_2025-1,2025-1
34057124,UX-100,34057124_UX-100_2025-1,2025-1
35580984,DEV-101,35580984_DEV-101_2025-1,2025-1
37672436,DEV-101,37672436_DEV-101_2025-1,2025-1
40597857,DAT-201,40597857_DAT-201_2025-1,2025-1
45563814,DAT-305,45563814_DAT-305_2025-1,2025-1
38070258,UX-100,38070258_UX-100_2025-1,2025-1
36200569,IA-300,36200569_IA-300_2025-1,2025-1
45865176,IA-400,45865176_IA-400_2025-1,2025-1
31324108,NEG-400,31324108_NEG-400_2025-1,2025-1
40140970,IA-400,40140970_IA-400_2025-1,2025-1
37412229,UX-100,37412229_UX-100_2025-1,2025-1
33229738,NEG-400,33229738_NEG-400_2025-1,2025-1
37335497,NEG-400,37335497_NEG-400_2025-1,2025-1
30483176,DEV-101,30483176_DEV-101_2025-1,2025-1
43416171,GEN-101,43416171_GEN-101_2025-1,2025-1
39311402,IA-300,39311402_IA-300_2025-1,2025-1
45663240,DAT-305,45663240_DAT-305_2025-1,2025-1
46762093,IA-400,46762093_IA-400_2025-1,2025-1
45820009,NEG-400,45820009_NEG-400_2025-1,2025-1
46762093,DAT-101,46762093_DAT-101_2025-1,2025-1
30301798,DAT-101,30301798_DAT-101_2025-1,2025-1
32441127,UX-100,32441127_UX-100_2025-1,2025-1
40409948,IA-300,40409948_IA-300_2025-1,2025-1
37370656,UX-100,37370656_UX-100_2025-1,2025-1
41559534,DAT-305,41559534_DAT-305_2025-1,2025-1
44454123,NEG-400,44454123_NEG-400_2025-1,2025-1
40014561,DAT-201,40014561_DAT-201_2025-1,2025-1
36718901,NEG-400,36718901_NEG-400_2025-1,2025-1
45589540,UX-100,45589540_UX-100_2025-1,2025-1
46170762,IA-400,46170762_IA-400_2025-1,2025-1
34108557,IA-400,34108557_IA-400_2025-1,2025-1
47199649,IA-300,47199649_IA-300_2025-1,2025-1
32776935,MKT-200,32776935_MKT-200_2025-1,2025-1
43507384,IA-400,43507384_IA-400_2025-1,2025-1
43286289,DAT-305,43286289_DAT-305_2025-1,2025-1
35115152,DAT-101,35115152_DAT-101_2025-1,2025-1
37829833,NEG-400,37829833_NEG-400_2025-1,2025-1
30958838,DAT-201,30958838_DAT-201_2025-1,2025-1
43652049,MKT-200,43652049_MKT-200_2025-1,2025-1
35994686,MKT-200,35994686_MKT-200_2025-1,2025-1
40366603,NEG-400,40366603_NEG-400_2025-1,2025-1
45499218,DEV-101,45499218_DEV-101_2025-1,2025-1
35476879,UX-100,35476879_UX-100_2025-1,2025-1
30713710,UX-100,30713710_UX-100_2025-1,2025-1
30382587,IA-300,30382587_IA-300_2025-1,2025-1
36304118,GEN-101,36304118_GEN-101_2025-1,2025-1
33596181,MKT-200,33596181_MKT-200_2025-1,2025-1
36992557,DEV-101,36992557_DEV-101_2025-1,2025-1
41234290,DAT-305,41234290_DAT-305_2025-1,2025-1
40099804,IA-400,40099804_IA-400_2025-1,2025-1
43714584,IA-300,43714584_IA-300_2025-1,2025-1
41422321,MKT-200,41422321_MKT-200_2025-1,2025-1
45186536,IA-300,45186536_IA-300_2025-1,2025-1
40423919,DAT-201,40423919_DAT-201_2025-1,2025-1
43506692,DEV-101,43506692_DEV-101_2025-1,2025-1
47556368,NEG-400,47556368_NEG-400_2025-1,2025-1
46992814,DAT-201,46992814_DAT-201_2025-1,2025-1
45256600,GEN-101,45256600_GEN-101_2025-1,2025-1
40950154,NEG-400,40950154_NEG-400_2025-1,2025-1
40904939,DAT-101,40904939_DAT-101_2025-1,2025-1
31864701,GEN-101,31864701_GEN-101_2025-1,2025-1
35667236,IA-400,35667236_IA-400_2025-1,2025-1
45474619,DAT-101,45474619_DAT-101_2025-1,2025-1
41627786,DAT-305,41627786_DAT-305_2025-1,2025-1
33452954,GEN-101,33452954_GEN-101_2025-1,2025-1
39281798,DAT-305,39281798_DAT-305_2025-1,2025-1
35509748,IA-400,35509748_IA-400_2025-1,2025-1
33914516,DAT-201,33914516_DAT-201_2025-1,2025-1
46653953,NEG-400,46653953_NEG-400_2025-1,2025-1
41001006,UX-100,41001006_UX-100_2025-1,2025-1
37090862,UX-100,37090862_UX-100_2025-1,2025-1
41671067,DAT-101,41671067_DAT-101_2025-1,2025-1
40296795,MKT-200,40296795_MKT-200_2025-1,2025-1
31425696,DAT-201,31425696_DAT-201_2025-1,2025-1
39297755,UX-100,39297755_UX-100_2025-1,2025-1
46329934,IA-300,46329934_IA-300_2025-1,2025-1
32027618,UX-100,32027618_UX-100_2025-1,2025-1
39765048,NEG-400,39765048_NEG-400_2025-1,2025-1
32100445,NEG-400,32100445_NEG-400_2025-1,2025-1
38017139,NEG-400,38017139_NEG-400_2025-1,2025-1
32171676,DAT-201,32171676_DAT-201_2025-1,2025-1
46828583,DEV-101,46828583_DEV-101_2025-1,2025-1
30294943,MKT-200,30294943_MKT-200_2025-1,2025-1
30703214,GEN-101,30703214_GEN-101_2025-1,2025-1
31206140,GEN-101,31206140_GEN-101_2025-1,2025-1
34130787,UX-100,34130787_UX-100_2025-1,2025-1
30301798,IA-400,30301798_IA-400_2025-1,2025-1
38964128,DAT-201,38964128_DAT-201_2025-1,2025-1
36156003,UX-100,36156003_UX-100_2025-1,2025-1
44284431,DAT-101,44284431_DAT-101_2025-1,2025-1
39480865,DEV-101,39480865_DEV-101_2025-1,2025-1
34883029,UX-100,34883029_UX-100_2025-1,2025-1
46398361,DAT-201,46398361_DAT-201_2025-1,2025-1
31531992,DAT-201,31531992_DAT-201_2025-1,2025-1
38313159,UX-100,38313159_UX-100_2025-1,2025-1
41994956,NEG-400,41994956_NEG-400_2025-1,2025-1
43889224,DAT-305,43889224_DAT-305_2025-1,2025-1
32839194,NEG-400,32839194_NEG-400_2025-1,2025-1
31615043,MKT-200,31615043_MKT-200_2025-1,2025-1
43721576,UX-100,43721576_UX-100_2025-1,2025-1
30703214,NEG-400,30703214_NEG-400_2025-1,2025-1
47582243,DEV-101,47582243_DEV-101_2025-1,2025-1
41641503,IA-300,41641503_IA-300_2025-1,2025-1
35147199,DAT-201,35147199_DAT-201_2025-1,2025-1
43542829,DAT-101,43542829_DAT-101_2025-1,2025-1
35667236,DEV-101,35667236_DEV-101_2025-1,2025-1
37106276,IA-300,37106276_IA-300_2025-1,2025-1
32805911,DEV-101,32805911_DEV-101_2025-1,2025-1
38002503,DAT-305,38002503_DAT-305_2025-1,2025-1
36065546,DAT-201,36065546_DAT-201_2025-1,2025-1
43871938,IA-400,43871938_IA-400_2025-1,2025-1
35450908,IA-300,35450908_IA-300_2025-1,2025-1
34577564,UX-100,34577564_UX-100_2025-1,2025-1
32119317,DAT-305,32119317_DAT-305_2025-1,2025-1
31278420,NEG-400,31278420_NEG-400_2025-1,2025-1
46356164,DEV-101,46356164_DEV-101_2025-1,2025-1
33520372,DAT-305,33520372_DAT-305_2025-1,2025-1
43941263,DAT-305,43941263_DAT-305_2025-1,2025-1
38780853,NEG-400,38780853_NEG-400_2025-1,2025-1
45694620,GEN-101,45694620_GEN-101_2025-1,2025-1
44101321,NEG-400,44101321_NEG-400_2025-1,2025-1
37370656,DAT-305,37370656_DAT-305_2025-1,2025-1
41833461,IA-400,41833461_IA-400_2025-1,2025-1
47199649,DEV-101,47199649_DEV-101_2025-1,2025-1
38310176,NEG-400,38310176_NEG-400_2025-1,2025-1
44197978,UX-100,44197978_UX-100_2025-1,2025-1
33276302,GEN-101,33276302_GEN-101_2025-1,2025-1
44376034,GEN-101,44376034_GEN-101_2025-1,2025-1
40311533,GEN-101,40311533_GEN-101_2025-1,2025-1
47233498,DEV-101,47233498_DEV-101_2025-1,2025-1
31110381,DAT-305,31110381_DAT-305_2025-1,2025-1
46225626,MKT-200,46225626_MKT-200_2025-1,2025-1
44049715,DAT-305,44049715_DAT-305_2025-1,2025-1
45315237,DAT-101,45315237_DAT-101_2025-1,2025-1
39623347,IA-300,39623347_IA-300_2025-1,2025-1
34089245,NEG-400,34089245_NEG-400_2025-1,2025-1
47733210,DAT-305,47733210_DAT-305_2025-1,2025-1
37907386,NEG-400,37907386_NEG-400_2025-1,2025-1
35294128,IA-300,35294128_IA-300_2025-1,2025-1
40253163,DAT-101,40253163_DAT-101_2025-1,2025-1
31349203,DAT-101,31349203_DAT-101_2025-1,2025-1
31221480,UX-100,31221480_UX-100_2025-1,2025-1
39396593,DAT-201,39396593_DAT-201_2025-1,2025-1
34814097,IA-400,34814097_IA-400_2025-1,2025-1
32441127,DAT-101,32441127_DAT-101_2025-1,2025-1
31221480,DAT-305,31221480_DAT-305_2025-1,2025-1
43055426,DAT-101,43055426_DAT-101_2025-1,2025-1
39407484,IA-400,39407484_IA-400_2025-1,2025-1
35532629,DAT-101,35532629_DAT-101_2025-1,2025-1
37098062,DAT-101,37098062_DAT-101_2025-1,2025-1
45499218,DAT-201,45499218_DAT-201_2025-1,2025-1
47517294,GEN-101,47517294_GEN-101_2025-1,2025-1
46410216,NEG-400,46410216_NEG-400_2025-1,2025-1
32860968,DAT-201,32860968_DAT-201_2025-1,2025-1
36600824,DAT-201,36600824_DAT-201_2025-1,2025-1
44811354,DAT-101,44811354_DAT-101_2025-1,2025-1
38275238,DEV-101,38275238_DEV-101_2025-1,2025-1
36858459,DAT-305,36858459_DAT-305_2025-1,2025-1
36882138,UX-100,36882138_UX-100_2025-1,2025-1
47582243,DAT-201,47582243_DAT-201_2025-1,2025-1
32201924,MKT-200,32201924_MKT-200_2025-1,2025-1
34508579,GEN-101,34508579_GEN-101_2025-1,2025-1
39335040,MKT-200,39335040_MKT-200_2025-1,2025-1
36092237,MKT-200,36092237_MKT-200_2025-1,2025-1
36659434,MKT-200,36659434_MKT-200_2025-1,2025-1
37151523,MKT-200,37151523_MKT-200_2025-1,2025-1
30781172,IA-300,30781172_IA-300_2025-1,2025-1
39195104,GEN-101,39195104_GEN-101_2025-1,2025-1
43671566,DEV-101,43671566_DEV-101_2025-1,2025-1
44911255,DAT-201,44911255_DAT-201_2025-1,2025-1
46270211,DAT-305,46270211_DAT-305_2025-1,2025-1
44443284,NEG-400,44443284_NEG-400_2025-1,2025-1
44407218,IA-400,44407218_IA-400_2025-1,2025-1
37952540,DEV-101,37952540_DEV-101_2025-1,2025-1
44878225,DAT-101,44878225_DAT-101_2025-1,2025-1
41532385,UX-100,41532385_UX-100_2025-1,2025-1
37880219,DEV-101,37880219_DEV-101_2025-1,2025-1
30523625,DAT-101,30523625_DAT-101_2025-1,2025-1
34764302,DAT-305,34764302_DAT-305_2025-1,2025-1
45759579,DAT-305,45759579_DAT-305_2025-1,2025-1
41818271,DAT-101,41818271_DAT-101_2025-1,2025-1
43647497,NEG-400,43647497_NEG-400_2025-1,2025-1
37381074,IA-300,37381074_IA-300_2025-1,2025-1
30781172,DAT-305,30781172_DAT-305_2025-1,2025-1
41671067,DAT-305,41671067_DAT-305_2025-1,2025-1
32108581,DAT-305,32108581_DAT-305_2025-1,2025-1
47197652,IA-300,47197652_IA-300_2025-1,2025-1
46372785,MKT-200,46372785_MKT-200_2025-1,2025-1
47022459,UX-100,47022459_UX-100_2025-1,2025-1
35425422,UX-100,35425422_UX-100_2025-1,2025-1
39231072,UX-100,39231072_UX-100_2025-1,2025-1
32101106,IA-300,32101106_IA-300_2025-1,2025-1
32318137,DAT-201,32318137_DAT-201_2025-1,2025-1
44998271,IA-300,44998271_IA-300_2025-1,2025-1
39416795,GEN-101,39416795_GEN-101_2025-1,2025-1
38181190,DAT-101,38181190_DAT-101_2025-1,2025-1
30800017,IA-300,30800017_IA-300_2025-1,2025-1
46137809,GEN-101,46137809_GEN-101_2025-1,2025-1
39480865,IA-400,39480865_IA-400_2025-1,2025-1
43941263,IA-400,43941263_IA-400_2025-1,2025-1
36443537,MKT-200,36443537_MKT-200_2025-1,2025-1
45694620,NEG-400,45694620_NEG-400_2025-1,2025-1
32028866,GEN-101,32028866_GEN-101_2025-1,2025-1
46556662,UX-100,46556662_UX-100_2025-1,2025-1
39145092,NEG-400,39145092_NEG-400_2025-1,2025-1
36780964,NEG-400,36780964_NEG-400_2025-1,2025-1
44986230,MKT-200,44986230_MKT-200_2025-1,2025-1
45482430,NEG-400,45482430_NEG-400_2025-1,2025-1
30344498,MKT-200,30344498_MKT-200_2025-1,2025-1
46706919,UX-100,46706919_UX-100_2025-1,2025-1
36480390,DEV-101,36480390_DEV-101_2025-1,2025-1
32966903,DAT-305,32966903_DAT-305_2025-1,2025-1
38902809,UX-100,38902809_UX-100_2025-1,2025-1
44221505,DAT-305,44221505_DAT-305_2025-1,2025-1
32027618,DAT-305,32027618_DAT-305_2025-1,2025-1
37907386,DAT-305,37907386_DAT-305_2025-1,2025-1
43249808,NEG-400,43249808_NEG-400_2025-1,2025-1
38693211,DAT-201,38693211_DAT-201_2025-1,2025-1
41051648,MKT-200,41051648_MKT-200_2025-1,2025-1
41398180,DAT-101,41398180_DAT-101_2025-1,2025-1
36594251,IA-400,36594251_IA-400_2025-1,2025-1
35563087,MKT-200,35563087_MKT-200_2025-1,2025-1
47199649,DAT-201,47199649_DAT-201_2025-1,2025-1
39265874,NEG-400,39265874_NEG-400_2025-1,2025-1
43267084,GEN-101,43267084_GEN-101_2025-1,2025-1
47416283,DAT-101,47416283_DAT-101_2025-1,2025-1
36858459,IA-300,36858459_IA-300_2025-1,2025-1
45351925,DAT-305,45351925_DAT-305_2025-1,2025-1
37725025,DAT-101,37725025_DAT-101_2025-1,2025-1
37774603,GEN-101,37774603_GEN-101_2025-1,2025-1
43744263,MKT-200,43744263_MKT-200_2025-1,2025-1
44811661,UX-100,44811661_UX-100_2025-1,2025-1
37013243,DAT-305,37013243_DAT-305_2025-1,2025-1
44216431,MKT-200,44216431_MKT-200_2025-1,2025-1
46647366,IA-400,46647366_IA-400_2025-1,2025-1
45679679,DAT-201,45679679_DAT-201_2025-1,2025-1
45417606,MKT-200,45417606_MKT-200_2025-1,2025-1
39160706,GEN-101,39160706_GEN-101_2025-1,2025-1
35722006,IA-300,35722006_IA-300_2025-1,2025-1
31332769,DAT-305,31332769_DAT-305_2025-1,2025-1
41314648,IA-400,41314648_IA-400_2025-1,2025-1
32119317,UX-100,32119317_UX-100_2025-1,2025-1
36617253,DEV-101,36617253_DEV-101_2025-1,2025-1
30958838,IA-300,30958838_IA-300_2025-1,2025-1
37763133,DEV-101,37763133_DEV-101_2025-1,2025-1
46069202,NEG-400,46069202_NEG-400_2025-1,2025-1
45890411,DAT-305,45890411_DAT-305_2025-1,2025-1
43342517,MKT-200,43342517_MKT-200_2025-1,2025-1
40904939,MKT-200,40904939_MKT-200_2025-1,2025-1
39733145,IA-400,39733145_IA-400_2025-1,2025-1
39908813,IA-300,39908813_IA-300_2025-1,2025-1
36421707,UX-100,36421707_UX-100_2025-1,2025-1
43671566,NEG-400,43671566_NEG-400_2025-1,2025-1
43827991,DEV-101,43827991_DEV-101_2025-1,2025-1
37561794,UX-100,37561794_UX-100_2025-1,2025-1
37606348,DAT-305,37606348_DAT-305_2025-1,2025-1
31510273,DEV-101,31510273_DEV-101_2025-1,2025-1
33745990,DAT-201,33745990_DAT-201_2025-1,2025-1
31992185,MKT-200,31992185_MKT-200_2025-1,2025-1
37059839,GEN-101,37059839_GEN-101_2025-1,2025-1
37606348,IA-400,37606348_IA-400_2025-1,2025-1
44305990,DAT-201,44305990_DAT-201_2025-1,2025-1
34353357,DEV-101,34353357_DEV-101_2025-1,2025-1
33247551,GEN-101,33247551_GEN-101_2025-1,2025-1
30973506,IA-400,30973506_IA-400_2025-1,2025-1
37059839,MKT-200,37059839_MKT-200_2025-1,2025-1
30703214,UX-100,30703214_UX-100_2025-1,2025-1
44419143,IA-400,44419143_IA-400_2025-1,2025-1
46952948,DAT-305,46952948_DAT-305_2025-1,2025-1
43267084,MKT-200,43267084_MKT-200_2025-1,2025-1
45488677,GEN-101,45488677_GEN-101_2025-1,2025-1
45256600,MKT-200,45256600_MKT-200_2025-1,2025-1
37351522,DEV-101,37351522_DEV-101_2025-1,2025-1
40201800,DAT-101,40201800_DAT-101_2025-1,2025-1
44640011,DAT-101,44640011_DAT-101_2025-1,2025-1
46170762,DAT-201,46170762_DAT-201_2025-1,2025-1
38671585,DAT-305,38671585_DAT-305_2025-1,2025-1
38695540,DAT-101,38695540_DAT-101_2025-1,2025-1
30973506,NEG-400,30973506_NEG-400_2025-1,2025-1
40176154,GEN-101,40176154_GEN-101_2025-1,2025-1
41950319,IA-400,41950319_IA-400_2025-1,2025-1
46669980,DAT-201,46669980_DAT-201_2025-1,2025-1
39068971,GEN-101,39068971_GEN-101_2025-1,2025-1
43549346,DAT-201,43549346_DAT-201_2025-1,2025-1
30356437,DAT-201,30356437_DAT-201_2025-1,2025-1
34919210,UX-100,34919210_UX-100_2025-1,2025-1
46210812,IA-400,46210812_IA-400_2025-1,2025-1
39416795,NEG-400,39416795_NEG-400_2025-1,2025-1
30125745,IA-300,30125745_IA-300_2025-1,2025-1
41340763,NEG-400,41340763_NEG-400_2025-1,2025-1
45280236,DAT-201,45280236_DAT-201_2025-1,2025-1
46966361,MKT-200,46966361_MKT-200_2025-1,2025-1
44490644,DAT-201,44490644_DAT-201_2025-1,2025-1
47221206,DEV-101,47221206_DEV-101_2025-1,2025-1
