Nombre,Apellido,Numero_Documento__c,Email,Telefono,Rol__c,Tipo_Documento__c
Lola,Hernandez,47762723,lola.hernandez25@outlook.com,+54 9 3317 5298,Alumno,DNI
Maria Paz,Rodriguez,44264848,maria.paz.rodriguez25@outlook.com,+54 9 2242 9492,Alumno,DNI
Thiago Nicolas,Hernandez,35303961,thiago.nicolas.hernandez@gmail.com,+54 9 3442 5369,Alumno,DNI
Santino,Gonzalez,30060967,santino.gonzalez@gmail.com,+54 9 2919 8172,Alumno,DNI
Martina,Gutierrez,39093550,martina.gutierrez@gmail.com,+54 9 3610 5498,Alumno,DNI
Julian,Maldonado,38498499,julian.maldonado@gmail.com,+54 9 2319 8703,Alumno,DNI
Julian,Gimenez,44176621,julian.gimenez25@outlook.com,+54 9 3139 3290,Alumno,DNI
Pilar,Lopez,32409630,pilar.lopez@gmail.com,+54 9 3138 7031,Alumno,DNI
Lautaro Benjamin,Gimenez,35330350,lautaro.benjamin.gimenez@gmail.com,+54 9 2728 5441,Alumno,DNI
Alma,Gonzalez,47199896,alma.gonzalez25@outlook.com,+54 9 2874 1707,Alumno,DNI
Salvador,Martinez,30858543,salvador.martinez@gmail.com,+54 9 3255 1941,Alumno,DNI
Máximo,Carrizo,44853849,maximo.carrizo25@outlook.com,+54 9 3352 0346,Alumno,DNI
Simon,Blanco,38936509,simon.blanco@gmail.com,+54 9 3106 1436,Alumno,DNI
Martín,Gonzalez,38631479,martin.gonzalez@gmail.com,+54 9 3993 9658,Alumno,DNI
Carmela,Ledesma,43624806,carmela.ledesma25@outlook.com,+54 9 3870 6600,Alumno,DNI
Martina,Cruz,47530910,martina.cruz25@outlook.com,+54 9 3941 4734,Alumno,DNI
Felicitas,Aguero,37632339,felicitas.aguero@gmail.com,+54 9 2723 3282,Alumno,DNI
Zoe,Ferreyra,44227115,zoe.ferreyra25@outlook.com,+54 9 2274 1255,Alumno,DNI
Guadalupe,Fernandez,33375552,guadalupe.fernandez@gmail.com,+54 9 3347 1967,Alumno,DNI
Milagros,Ruiz,46103571,milagros.ruiz25@outlook.com,+54 9 2224 6014,Alumno,DNI
Thiago Emanuel,Castillo,41448781,thiago.emanuel.castillo@gmail.com,+54 9 3898 1829,Alumno,DNI
Juan Ignacio,Toledo,36160142,juan.ignacio.toledo@gmail.com,+54 9 3281 9657,Alumno,DNI
Benjamin,Gomez,44343101,benjamin.gomez25@outlook.com,+54 9 3186 2222,Alumno,DNI
Sofia,Diaz,33259158,sofia.diaz@gmail.com,+54 9 2860 0394,Alumno,DNI
Emilia,Sanchez,37981847,emilia.sanchez@gmail.com,+54 9 2933 1339,Alumno,DNI
Juan Cruz,Ledesma,45160188,juan.cruz.ledesma25@outlook.com,+54 9 2619 7571,Alumno,DNI
Santino,Navarro,43174343,santino.navarro25@outlook.com,+54 9 2768 3375,Alumno,DNI
Delfina,Ferreyra,41234886,delfina.ferreyra@gmail.com,+54 9 2273 1519,Alumno,DNI
Thiago Lionel,Romero,30020248,thiago.lionel.romero@gmail.com,+54 9 2363 6671,Alumno,DNI
Benjamin,Dominguez,35572715,benjamin.dominguez@gmail.com,+54 9 3373 7295,Alumno,DNI
Maximo,Rodriguez,38680320,maximo.rodriguez@gmail.com,+54 9 2576 0138,Alumno,DNI
Lucas,Gonzalez,39442545,lucas.gonzalez@gmail.com,+54 9 3241 2757,Alumno,DNI
Catalina,Moreno,39919057,catalina.moreno@gmail.com,+54 9 2715 5291,Alumno,DNI
Juan Bautista,Velazquez,43003702,juan.bautista.velazquez25@outlook.com,+54 9 3229 8187,Alumno,DNI
Lorenzo,Flores,37567816,lorenzo.flores@gmail.com,+54 9 3236 5685,Alumno,DNI
Emma,Cruz,36002678,emma.cruz@gmail.com,+54 9 2458 4414,Alumno,DNI
Bautista,Soto,44381082,bautista.soto25@outlook.com,+54 9 2377 2963,Alumno,DNI
Sol,Gonzalez,44488443,sol.gonzalez25@outlook.com,+54 9 2888 6502,Alumno,DNI
Maria Paz,Rodriguez,44477303,maria.paz.rodriguez25@outlook.com,+54 9 2514 9424,Alumno,DNI
Lautaro Nicolas,Ramirez,30381511,lautaro.nicolas.ramirez@gmail.com,+54 9 2193 5157,Alumno,DNI
Dylan Ezequiel,Diaz,34501518,dylan.ezequiel.diaz@gmail.com,+54 9 2580 1895,Alumno,DNI
Faustino,Ramirez,31116340,faustino.ramirez@gmail.com,+54 9 2160 2057,Alumno,DNI
Agustín,Lopez,43830930,agustin.lopez25@outlook.com,+54 9 2391 6311,Alumno,DNI
Thiago Valentin,Gimenez,31846283,thiago.valentin.gimenez@gmail.com,+54 9 3714 7279,Alumno,DNI
Martina,Gonzalez,40733106,martina.gonzalez@gmail.com,+54 9 2516 0084,Alumno,DNI
Martin,Roldan,46119042,martin.roldan25@outlook.com,+54 9 3890 1628,Alumno,DNI
Sofia,Rivero,38085164,sofia.rivero@gmail.com,+54 9 2151 7766,Alumno,DNI
Nahuel,Perez,37596799,nahuel.perez@gmail.com,+54 9 2482 1862,Alumno,DNI
Mateo,Ramirez,46797195,mateo.ramirez25@outlook.com,+54 9 3513 5152,Alumno,DNI
Ramiro,Rodriguez,40399678,ramiro.rodriguez@gmail.com,+54 9 2363 3552,Alumno,DNI
Benjamin,Ojeda,38786481,benjamin.ojeda@gmail.com,+54 9 2351 2173,Alumno,DNI
Valentina,Nuñez,31528900,valentina.nunez@gmail.com,+54 9 2972 7667,Alumno,DNI
Thiago Joaquin,Paz,31885715,thiago.joaquin.paz@gmail.com,+54 9 2427 3300,Alumno,DNI
Rafael,Sosa,40642269,rafael.sosa@gmail.com,+54 9 3659 3142,Alumno,DNI
Felipe,Correa,45797473,felipe.correa25@outlook.com,+54 9 2479 8069,Alumno,DNI
Victoria,Suarez,31485455,victoria.suarez@gmail.com,+54 9 2118 3034,Alumno,DNI
Benjamin,Lucero,39250711,benjamin.lucero@gmail.com,+54 9 3996 1233,Alumno,DNI
Delfina,Farias,33528686,delfina.farias@gmail.com,+54 9 3959 7533,Alumno,DNI
Justina,Castillo,43372972,justina.castillo25@outlook.com,+54 9 3883 5674,Alumno,DNI
Francesca,Diaz,30394856,francesca.diaz@gmail.com,+54 9 2611 0727,Alumno,DNI
Juan Ignacio,Sanchez,47044309,juan.ignacio.sanchez25@outlook.com,+54 9 3610 4834,Alumno,DNI
Juan Ignacio,Suarez,32522161,juan.ignacio.suarez@gmail.com,+54 9 2196 8473,Alumno,DNI
Juan Manuel,Blanco,45552569,juan.manuel.blanco25@outlook.com,+54 9 2879 1704,Alumno,DNI
Genaro,Paz,45709038,genaro.paz25@outlook.com,+54 9 3459 0626,Alumno,DNI
Benjamin,Ramos,30362736,benjamin.ramos@gmail.com,+54 9 3633 1683,Alumno,DNI
Joaquin,Maidana,40980489,joaquin.maidana@gmail.com,+54 9 3537 4275,Alumno,DNI
Martina,Ortiz,41626422,martina.ortiz@gmail.com,+54 9 3988 4195,Alumno,DNI
Agustin,Nuñez,43847977,agustin.nunez25@outlook.com,+54 9 2942 4189,Alumno,DNI
Lautaro,Diaz,37766757,lautaro.diaz@gmail.com,+54 9 2652 0286,Alumno,DNI
Juana,Benitez,45066282,juana.benitez25@outlook.com,+54 9 2540 9858,Alumno,DNI
Maria Emilia,Herrera,46892690,maria.emilia.herrera25@outlook.com,+54 9 2470 5786,Alumno,DNI
Santino Benjamin,Ortiz,41870584,santino.benjamin.ortiz@gmail.com,+54 9 2621 4249,Alumno,DNI
Paloma,Diaz,32031851,paloma.diaz@gmail.com,+54 9 3555 3916,Alumno,DNI
Tiziano Valentin,Aguirre,36848058,tiziano.valentin.aguirre@gmail.com,+54 9 2434 8788,Alumno,DNI
Juan Pablo,Hernandez,38955588,juan.pablo.hernandez@gmail.com,+54 9 3472 8072,Alumno,DNI
Mateo,Juarez,39961417,mateo.juarez@gmail.com,+54 9 3482 7033,Alumno,DNI
