Numero_Documento__c;Codigo_Materia;ID_Importacion;Anio_Lectivo
31467025;IA-400;31467025-IA400;2025 - I
31467025;DEV-101;31467025-DEV101;2025 - II
31471846;NEG-400;31471846-NEG400;2025 - I
31485455;NEG-400;31485455-NEG400;2025 - II
31485455;GEN-101;31485455-GEN101;2025 - II
31486885;DAT-101;31486885-DAT101;2025 - II
31486885;NEG-400;31486885-NEG400;2025 - II
31486885;DEV-101;31486885-DEV101;2025 - I
31486885;MKT-200;31486885-MKT200;2025 - II
31492591;DAT-305;31492591-DAT305;2025 - I
31492591;DAT-101;31492591-DAT101;2025 - II
31500794;UX-100;31500794-UX100;2024 - II
31509667;MKT-200;31509667-MKT200;2024 - II
31509667;NEG-400;31509667-NEG400;2024 - I
31510273;IA-400;31510273-IA400;2025 - II
31510273;DEV-101;31510273-DEV101;2025 - I
31528064;DAT-305;31528064-DAT305;2025 - I
31528064;DAT-201;31528064-DAT201;2025 - II
31528064;NEG-400;31528064-NEG400;2025 - I
31528064;IA-400;31528064-IA400;2025 - II
31528064;MKT-200;31528064-MKT200;2025 - I
31528900;DEV-101;31528900-DEV101;2025 - II
31528900;DAT-101;31528900-DAT101;2025 - II
31528900;GEN-101;31528900-GEN101;2025 - II
31528900;DAT-201;31528900-DAT201;2025 - II
31531992;IA-400;31531992-IA400;2025 - I
31531992;DEV-101;31531992-DEV101;2025 - I
31531992;DAT-201;31531992-DAT201;2025 - I
31544603;NEG-400;31544603-NEG400;2024 - II
31547849;UX-100;31547849-UX100;2025 - II
31547849;DEV-101;31547849-DEV101;2025 - II
31547849;MKT-200;31547849-MKT200;2025 - I
31547849;IA-400;31547849-IA400;2025 - II
31547849;NEG-400;31547849-NEG400;2025 - I
31554768;IA-300;31554768-IA300;2024 - I
31554768;DAT-101;31554768-DAT101;2024 - II
31554768;DEV-101;31554768-DEV101;2024 - II
31554768;DAT-201;31554768-DAT201;2024 - II
31559920;DAT-201;31559920-DAT201;2025 - I
31559920;NEG-400;31559920-NEG400;2025 - I
31562479;MKT-200;31562479-MKT200;2024 - II
31562676;GEN-101;31562676-GEN101;2025 - I
31562676;IA-300;31562676-IA300;2025 - II
31576981;DAT-201;31576981-DAT201;2025 - I
31576981;NEG-400;31576981-NEG400;2025 - I
31576981;DAT-101;31576981-DAT101;2025 - II
31581376;DEV-101;31581376-DEV101;2024 - II
31591629;IA-300;31591629-IA300;2024 - II
31591629;DEV-101;31591629-DEV101;2024 - II
31593963;UX-100;31593963-UX100;2024 - I
31593963;DAT-201;31593963-DAT201;2024 - I
31593963;MKT-200;31593963-MKT200;2024 - I
31594339;UX-100;31594339-UX100;2025 - I
31594339;GEN-101;31594339-GEN101;2025 - I
31594777;DAT-101;31594777-DAT101;2024 - I
31599603;GEN-101;31599603-GEN101;2024 - II
31599603;MKT-200;31599603-MKT200;2024 - I
31615043;DAT-201;31615043-DAT201;2025 - II
31615043;MKT-200;31615043-MKT200;2025 - I
31621161;MKT-200;31621161-MKT200;2024 - I
31621161;IA-300;31621161-IA300;2024 - I
31621161;DEV-101;31621161-DEV101;2024 - I
31629308;DAT-201;31629308-DAT201;2024 - I
31629308;UX-100;31629308-UX100;2024 - I
31634609;DAT-305;31634609-DAT305;2025 - I
31634609;IA-300;31634609-IA300;2025 - II
31634609;DAT-101;31634609-DAT101;2025 - II
31636346;NEG-400;31636346-NEG400;2024 - II
31636346;GEN-101;31636346-GEN101;2024 - II
31636346;DAT-101;31636346-DAT101;2024 - II
31636346;DEV-101;31636346-DEV101;2024 - II
31660305;GEN-101;31660305-GEN101;2025 - I
31660305;NEG-400;31660305-NEG400;2025 - I
31662806;GEN-101;31662806-GEN101;2025 - I
31662806;DAT-201;31662806-DAT201;2025 - II
31662806;DEV-101;31662806-DEV101;2025 - II
31662806;IA-400;31662806-IA400;2025 - I
31662806;IA-300;31662806-IA300;2025 - II
31668253;DEV-101;31668253-DEV101;2024 - II
31681085;DEV-101;31681085-DEV101;2025 - I
31681085;DAT-305;31681085-DAT305;2025 - II
31681085;MKT-200;31681085-MKT200;2025 - I
31681085;UX-100;31681085-UX100;2025 - I
31681085;NEG-400;31681085-NEG400;2025 - II
31685119;MKT-200;31685119-MKT200;2025 - I
31685297;IA-400;31685297-IA400;2025 - I
31685297;DAT-305;31685297-DAT305;2025 - II
31692100;UX-100;31692100-UX100;2024 - I
31692100;DAT-101;31692100-DAT101;2024 - II
31692100;NEG-400;31692100-NEG400;2024 - II
31692100;MKT-200;31692100-MKT200;2024 - II
31695622;NEG-400;31695622-NEG400;2024 - II
31704019;NEG-400;31704019-NEG400;2024 - II
31704019;GEN-101;31704019-GEN101;2024 - II
31704019;UX-100;31704019-UX100;2024 - II
31723879;IA-300;31723879-IA300;2024 - I
31723879;MKT-200;31723879-MKT200;2024 - II
31725100;UX-100;31725100-UX100;2024 - II
31725100;NEG-400;31725100-NEG400;2024 - II
31730204;IA-400;31730204-IA400;2025 - II
31730204;DAT-201;31730204-DAT201;2025 - II
31730247;DEV-101;31730247-DEV101;2024 - I
31730247;NEG-400;31730247-NEG400;2024 - I
31731791;IA-300;31731791-IA300;2024 - II
31742344;NEG-400;31742344-NEG400;2025 - I
31742344;DEV-101;31742344-DEV101;2025 - II
31742344;IA-400;31742344-IA400;2025 - II
31748817;DEV-101;31748817-DEV101;2025 - II
31748817;DAT-101;31748817-DAT101;2025 - II
31748817;IA-300;31748817-IA300;2025 - II
31748817;GEN-101;31748817-GEN101;2025 - II
31748817;NEG-400;31748817-NEG400;2025 - II
31748817;IA-400;31748817-IA400;2025 - I
31763113;GEN-101;31763113-GEN101;2024 - II
31763113;UX-100;31763113-UX100;2024 - I
31767975;DAT-201;31767975-DAT201;2024 - II
31767975;DAT-101;31767975-DAT101;2024 - I
31770202;DAT-101;31770202-DAT101;2024 - II
31777177;DAT-201;31777177-DAT201;2024 - I
31777177;GEN-101;31777177-GEN101;2024 - II
31786305;NEG-400;31786305-NEG400;2025 - I
31786305;DAT-305;31786305-DAT305;2025 - II
31786305;DAT-101;31786305-DAT101;2025 - II
31800702;GEN-101;31800702-GEN101;2024 - I
31800702;DAT-101;31800702-DAT101;2024 - II
31800702;NEG-400;31800702-NEG400;2024 - II
31800702;DEV-101;31800702-DEV101;2024 - I
31803019;IA-300;31803019-IA300;2025 - II
31803019;UX-100;31803019-UX100;2025 - II
31803019;DAT-305;31803019-DAT305;2025 - II
31821525;DAT-201;31821525-DAT201;2024 - I
31821525;DEV-101;31821525-DEV101;2024 - I
31834919;MKT-200;31834919-MKT200;2024 - II
31834919;IA-300;31834919-IA300;2024 - II
31835198;DAT-101;31835198-DAT101;2024 - II
31846283;IA-400;31846283-IA400;2025 - II
31846283;IA-300;31846283-IA300;2025 - II
31846333;IA-300;31846333-IA300;2025 - II
31846333;NEG-400;31846333-NEG400;2025 - I
31846333;DAT-101;31846333-DAT101;2025 - II
31848115;IA-300;31848115-IA300;2025 - II
31848115;IA-400;31848115-IA400;2025 - I
31848115;DAT-305;31848115-DAT305;2025 - I
31864701;GEN-101;31864701-GEN101;2025 - I
31864701;DAT-201;31864701-DAT201;2025 - I
31864701;MKT-200;31864701-MKT200;2025 - II
31864701;IA-300;31864701-IA300;2025 - I
31864701;UX-100;31864701-UX100;2025 - II
31868622;MKT-200;31868622-MKT200;2024 - I
31885715;DAT-201;31885715-DAT201;2025 - II
31888081;DEV-101;31888081-DEV101;2024 - II
31888081;NEG-400;31888081-NEG400;2024 - II
31896700;UX-100;31896700-UX100;2024 - II
31898350;IA-300;31898350-IA300;2025 - II
31898350;DAT-201;31898350-DAT201;2025 - I
31898350;IA-400;31898350-IA400;2025 - I
31898350;GEN-101;31898350-GEN101;2025 - II
31898350;DEV-101;31898350-DEV101;2025 - I
31908414;NEG-400;31908414-NEG400;2025 - II
31908414;DAT-305;31908414-DAT305;2025 - II
31908414;IA-300;31908414-IA300;2025 - I
31909036;NEG-400;31909036-NEG400;2025 - I
31909036;DEV-101;31909036-DEV101;2025 - I
31909036;DAT-101;31909036-DAT101;2025 - II
31909036;GEN-101;31909036-GEN101;2025 - I
31909036;IA-300;31909036-IA300;2025 - I
31921360;MKT-200;31921360-MKT200;2024 - II
31921360;GEN-101;31921360-GEN101;2024 - I
31922848;MKT-200;31922848-MKT200;2024 - II
31922848;GEN-101;31922848-GEN101;2024 - II
31922848;DEV-101;31922848-DEV101;2024 - I
31922848;DAT-101;31922848-DAT101;2024 - II
31924807;DEV-101;31924807-DEV101;2025 - I
31924807;DAT-101;31924807-DAT101;2025 - II
31924807;GEN-101;31924807-GEN101;2025 - II
31935757;UX-100;31935757-UX100;2024 - I
31935757;DEV-101;31935757-DEV101;2024 - I
31961540;DEV-101;31961540-DEV101;2025 - II
31961540;IA-300;31961540-IA300;2025 - I
31961540;IA-400;31961540-IA400;2025 - II
31961540;DAT-201;31961540-DAT201;2025 - I
31961540;NEG-400;31961540-NEG400;2025 - I
31963378;DEV-101;31963378-DEV101;2024 - I
31992185;MKT-200;31992185-MKT200;2025 - I
31992185;DAT-101;31992185-DAT101;2025 - I
31992185;NEG-400;31992185-NEG400;2025 - I
32027618;GEN-101;32027618-GEN101;2025 - I
32027618;NEG-400;32027618-NEG400;2025 - II
32027618;UX-100;32027618-UX100;2025 - I
32027618;MKT-200;32027618-MKT200;2025 - II
32027618;DAT-305;32027618-DAT305;2025 - I
32027618;IA-300;32027618-IA300;2025 - I
32028866;GEN-101;32028866-GEN101;2025 - I
32028866;IA-300;32028866-IA300;2025 - II
32028866;DAT-201;32028866-DAT201;2025 - I
32028866;IA-400;32028866-IA400;2025 - I
32028899;DEV-101;32028899-DEV101;2024 - II
32031851;IA-300;32031851-IA300;2025 - II
32033807;MKT-200;32033807-MKT200;2024 - II
32034364;DEV-101;32034364-DEV101;2025 - I
32034364;DAT-101;32034364-DAT101;2025 - I
32034364;MKT-200;32034364-MKT200;2025 - II
32034364;NEG-400;32034364-NEG400;2025 - I
32034364;GEN-101;32034364-GEN101;2025 - I
32050515;DEV-101;32050515-DEV101;2024 - II
32050515;GEN-101;32050515-GEN101;2024 - I
32073901;DAT-201;32073901-DAT201;2025 - II
32073901;GEN-101;32073901-GEN101;2025 - I
32085812;DAT-201;32085812-DAT201;2024 - I
32088271;MKT-200;32088271-MKT200;2024 - I
32096884;DEV-101;32096884-DEV101;2024 - II
32096884;DAT-201;32096884-DAT201;2024 - II
32098690;NEG-400;32098690-NEG400;2025 - II
32098690;DAT-101;32098690-DAT101;2025 - II
32098690;IA-400;32098690-IA400;2025 - II
32098690;IA-300;32098690-IA300;2025 - I
32098690;DAT-305;32098690-DAT305;2025 - I
32099297;IA-300;32099297-IA300;2024 - I
32099618;MKT-200;32099618-MKT200;2024 - I
32099618;GEN-101;32099618-GEN101;2024 - II
32099618;DAT-101;32099618-DAT101;2024 - II
32099939;NEG-400;32099939-NEG400;2025 - II
32099939;DEV-101;32099939-DEV101;2025 - II
32099939;DAT-101;32099939-DAT101;2025 - II
32100445;DAT-305;32100445-DAT305;2025 - I
32100445;NEG-400;32100445-NEG400;2025 - I
32101106;NEG-400;32101106-NEG400;2025 - II
32101106;IA-400;32101106-IA400;2025 - II
32101106;IA-300;32101106-IA300;2025 - I
32101106;DAT-305;32101106-DAT305;2025 - II
32108091;GEN-101;32108091-GEN101;2024 - II
32108581;DEV-101;32108581-DEV101;2025 - I
32108581;IA-300;32108581-IA300;2025 - II
32108581;DAT-305;32108581-DAT305;2025 - I
32108581;GEN-101;32108581-GEN101;2025 - I
32108581;NEG-400;32108581-NEG400;2025 - I
32108581;MKT-200;32108581-MKT200;2025 - II
32108581;DAT-101;32108581-DAT101;2025 - I
32119317;NEG-400;32119317-NEG400;2025 - II
32119317;DAT-101;32119317-DAT101;2025 - II
32119317;UX-100;32119317-UX100;2025 - I
32119317;IA-300;32119317-IA300;2025 - II
32119317;DAT-305;32119317-DAT305;2025 - I
32120170;GEN-101;32120170-GEN101;2024 - II
32128322;MKT-200;32128322-MKT200;2025 - I
32128322;DAT-101;32128322-DAT101;2025 - II
32128322;DAT-305;32128322-DAT305;2025 - II
32130223;DAT-101;32130223-DAT101;2025 - II
32130223;MKT-200;32130223-MKT200;2025 - I
32130223;IA-300;32130223-IA300;2025 - II
32134822;NEG-400;32134822-NEG400;2024 - I
32139544;UX-100;32139544-UX100;2025 - II
32139544;GEN-101;32139544-GEN101;2025 - I
32139544;DAT-201;32139544-DAT201;2025 - II
32139544;NEG-400;32139544-NEG400;2025 - II
32139544;MKT-200;32139544-MKT200;2025 - II
32139544;DEV-101;32139544-DEV101;2025 - I
32141644;DEV-101;32141644-DEV101;2024 - I
32143636;DAT-201;32143636-DAT201;2024 - I
32143636;NEG-400;32143636-NEG400;2024 - II
32150263;DEV-101;32150263-DEV101;2024 - I
32150263;UX-100;32150263-UX100;2024 - II
32150912;GEN-101;32150912-GEN101;2024 - I
32151241;MKT-200;32151241-MKT200;2024 - II
32151241;UX-100;32151241-UX100;2024 - I
32151606;UX-100;32151606-UX100;2024 - II
32151606;DAT-201;32151606-DAT201;2024 - II
32151606;IA-300;32151606-IA300;2024 - II
32152121;DEV-101;32152121-DEV101;2024 - II
32152121;UX-100;32152121-UX100;2024 - II
32152121;MKT-200;32152121-MKT200;2024 - I
32160000;IA-300;32160000-IA300;2024 - II
32160000;DAT-201;32160000-DAT201;2024 - II
32160000;DEV-101;32160000-DEV101;2024 - I
32166416;IA-300;32166416-IA300;2025 - II
32166416;MKT-200;32166416-MKT200;2025 - II
32166416;IA-400;32166416-IA400;2025 - II
32169352;IA-300;32169352-IA300;2024 - I
32169352;MKT-200;32169352-MKT200;2024 - II
32170253;DAT-101;32170253-DAT101;2025 - II
32170253;IA-400;32170253-IA400;2025 - II
32170253;IA-300;32170253-IA300;2025 - II
32170253;GEN-101;32170253-GEN101;2025 - II
32170253;DEV-101;32170253-DEV101;2025 - II
32171052;IA-400;32171052-IA400;2025 - I
32171052;UX-100;32171052-UX100;2025 - I
32171052;IA-300;32171052-IA300;2025 - II
32171052;DAT-101;32171052-DAT101;2025 - II
32171676;IA-300;32171676-IA300;2025 - II
32171676;DEV-101;32171676-DEV101;2025 - II
32171676;NEG-400;32171676-NEG400;2025 - II
32171676;DAT-101;32171676-DAT101;2025 - I
32171676;DAT-201;32171676-DAT201;2025 - I
32180590;DAT-101;32180590-DAT101;2024 - II
32180590;GEN-101;32180590-GEN101;2024 - I
32183463;DAT-101;32183463-DAT101;2025 - I
32183463;IA-300;32183463-IA300;2025 - I
32196825;IA-300;32196825-IA300;2024 - I
32196825;UX-100;32196825-UX100;2024 - II
32200927;MKT-200;32200927-MKT200;2024 - I
32201924;MKT-200;32201924-MKT200;2025 - I
32201924;DEV-101;32201924-DEV101;2025 - II
32201924;DAT-201;32201924-DAT201;2025 - II
32201924;NEG-400;32201924-NEG400;2025 - II
32201924;IA-400;32201924-IA400;2025 - I
32201924;GEN-101;32201924-GEN101;2025 - II
32204161;MKT-200;32204161-MKT200;2024 - II
32228319;DAT-305;32228319-DAT305;2025 - I
32228319;DAT-101;32228319-DAT101;2025 - II
32228319;UX-100;32228319-UX100;2025 - II
32231628;UX-100;32231628-UX100;2024 - II
32241129;DAT-305;32241129-DAT305;2025 - II
32247069;GEN-101;32247069-GEN101;2024 - II
32259990;IA-300;32259990-IA300;2024 - I
32259990;UX-100;32259990-UX100;2024 - I
32259990;MKT-200;32259990-MKT200;2024 - II
32264676;DEV-101;32264676-DEV101;2024 - I
32270986;UX-100;32270986-UX100;2025 - II
32270986;IA-300;32270986-IA300;2025 - II
32270986;MKT-200;32270986-MKT200;2025 - I
32272850;UX-100;32272850-UX100;2024 - I
32272850;DAT-101;32272850-DAT101;2024 - I
32272850;NEG-400;32272850-NEG400;2024 - I
32281165;MKT-200;32281165-MKT200;2025 - I
32281165;DAT-201;32281165-DAT201;2025 - I
32283744;GEN-101;32283744-GEN101;2025 - II
32283744;IA-300;32283744-IA300;2025 - I
32284080;DAT-101;32284080-DAT101;2024 - II
32284312;UX-100;32284312-UX100;2025 - II
32284312;IA-400;32284312-IA400;2025 - II
32284312;IA-300;32284312-IA300;2025 - II
32286145;IA-300;32286145-IA300;2025 - I
32286145;DAT-305;32286145-DAT305;2025 - II
32295114;IA-300;32295114-IA300;2024 - I
32308961;DAT-101;32308961-DAT101;2024 - II
32318137;DAT-201;32318137-DAT201;2025 - I
32318137;GEN-101;32318137-GEN101;2025 - II
32318137;DEV-101;32318137-DEV101;2025 - I
32318137;NEG-400;32318137-NEG400;2025 - II
32329071;GEN-101;32329071-GEN101;2025 - II
32329071;DAT-101;32329071-DAT101;2025 - I
32329071;UX-100;32329071-UX100;2025 - II
32329071;DAT-201;32329071-DAT201;2025 - I
32329071;IA-300;32329071-IA300;2025 - II
32329071;IA-400;32329071-IA400;2025 - I
32329071;MKT-200;32329071-MKT200;2025 - II
32330822;DAT-101;32330822-DAT101;2025 - II
32330822;DAT-305;32330822-DAT305;2025 - I
32339744;IA-400;32339744-IA400;2025 - II
32339744;MKT-200;32339744-MKT200;2025 - II
32339744;DEV-101;32339744-DEV101;2025 - I
32343092;MKT-200;32343092-MKT200;2024 - I
32343092;NEG-400;32343092-NEG400;2024 - I
32349636;MKT-200;32349636-MKT200;2025 - II
32349636;DAT-101;32349636-DAT101;2025 - II
32349636;NEG-400;32349636-NEG400;2025 - II
32349636;DAT-201;32349636-DAT201;2025 - I
32349636;DEV-101;32349636-DEV101;2025 - II
32349994;UX-100;32349994-UX100;2024 - I
32349994;GEN-101;32349994-GEN101;2024 - II
32349994;IA-300;32349994-IA300;2024 - I
32349994;MKT-200;32349994-MKT200;2024 - I
32357600;DEV-101;32357600-DEV101;2024 - II
32357600;GEN-101;32357600-GEN101;2024 - I
32362905;DEV-101;32362905-DEV101;2025 - I
32362905;IA-300;32362905-IA300;2025 - II
32369229;UX-100;32369229-UX100;2024 - II
32369229;DAT-201;32369229-DAT201;2024 - II
32369229;MKT-200;32369229-MKT200;2024 - II
32388706;MKT-200;32388706-MKT200;2025 - II
32388706;NEG-400;32388706-NEG400;2025 - II
32388706;IA-300;32388706-IA300;2025 - II
32409630;DAT-201;32409630-DAT201;2025 - II
32412306;MKT-200;32412306-MKT200;2024 - II
32416248;DEV-101;32416248-DEV101;2024 - I
32416248;MKT-200;32416248-MKT200;2024 - II
32430086;DAT-101;32430086-DAT101;2024 - I
32435922;IA-400;32435922-IA400;2025 - II
32435922;UX-100;32435922-UX100;2025 - II
32440459;GEN-101;32440459-GEN101;2024 - I
32441127;NEG-400;32441127-NEG400;2025 - I
32441127;MKT-200;32441127-MKT200;2025 - II
32441127;DEV-101;32441127-DEV101;2025 - II
32441127;UX-100;32441127-UX100;2025 - I
32441127;DAT-101;32441127-DAT101;2025 - I
32443281;DEV-101;32443281-DEV101;2024 - II
32443281;DAT-101;32443281-DAT101;2024 - II
32443281;GEN-101;32443281-GEN101;2024 - II
32449620;MKT-200;32449620-MKT200;2024 - II
32449620;UX-100;32449620-UX100;2024 - I
32451951;GEN-101;32451951-GEN101;2025 - II
32451951;IA-300;32451951-IA300;2025 - I
32451951;NEG-400;32451951-NEG400;2025 - II
32454237;DAT-201;32454237-DAT201;2025 - I
32454237;MKT-200;32454237-MKT200;2025 - II
32454237;DAT-305;32454237-DAT305;2025 - I
32454237;DAT-101;32454237-DAT101;2025 - I
32454237;IA-300;32454237-IA300;2025 - II
32454237;IA-400;32454237-IA400;2025 - II
32459600;IA-300;32459600-IA300;2025 - I
32459600;DAT-305;32459600-DAT305;2025 - II
32459600;UX-100;32459600-UX100;2025 - I
32459600;DAT-201;32459600-DAT201;2025 - II
32459600;DAT-101;32459600-DAT101;2025 - I
32460250;IA-300;32460250-IA300;2025 - II
32460250;DEV-101;32460250-DEV101;2025 - II
32460250;IA-400;32460250-IA400;2025 - I
32463030;MKT-200;32463030-MKT200;2025 - I
32474711;IA-300;32474711-IA300;2024 - I
32474711;MKT-200;32474711-MKT200;2024 - II
32474711;GEN-101;32474711-GEN101;2024 - II
32480053;MKT-200;32480053-MKT200;2024 - II
32480053;DAT-201;32480053-DAT201;2024 - II
32480780;DAT-201;32480780-DAT201;2025 - II
32480780;MKT-200;32480780-MKT200;2025 - II
32480780;DAT-305;32480780-DAT305;2025 - II
32486624;UX-100;32486624-UX100;2024 - II
32486624;GEN-101;32486624-GEN101;2024 - II
32486624;NEG-400;32486624-NEG400;2024 - II
32487000;DAT-201;32487000-DAT201;2024 - II
32487000;MKT-200;32487000-MKT200;2024 - I
32496231;DAT-201;32496231-DAT201;2025 - I
32496231;DEV-101;32496231-DEV101;2025 - I
32496231;DAT-305;32496231-DAT305;2025 - II
32496231;DAT-101;32496231-DAT101;2025 - II
32496231;UX-100;32496231-UX100;2025 - I
32496231;IA-400;32496231-IA400;2025 - II
32498967;MKT-200;32498967-MKT200;2025 - II
32498967;GEN-101;32498967-GEN101;2025 - I
32498967;UX-100;32498967-UX100;2025 - I
32522161;NEG-400;32522161-NEG400;2025 - II
32522161;IA-400;32522161-IA400;2025 - II
32540190;MKT-200;32540190-MKT200;2024 - II
32540190;UX-100;32540190-UX100;2024 - II
32550613;IA-300;32550613-IA300;2025 - II
32550613;MKT-200;32550613-MKT200;2025 - II
32556008;DAT-101;32556008-DAT101;2024 - I
32556008;UX-100;32556008-UX100;2024 - II
32556008;GEN-101;32556008-GEN101;2024 - II
32556008;MKT-200;32556008-MKT200;2024 - II
32567561;NEG-400;32567561-NEG400;2025 - I
32567561;DAT-305;32567561-DAT305;2025 - II
32567561;GEN-101;32567561-GEN101;2025 - II
32575818;IA-300;32575818-IA300;2024 - I
32575818;GEN-101;32575818-GEN101;2024 - II
32578687;DAT-101;32578687-DAT101;2024 - I
32578687;NEG-400;32578687-NEG400;2024 - I
32578687;MKT-200;32578687-MKT200;2024 - II
32581169;GEN-101;32581169-GEN101;2025 - II
32581169;DAT-201;32581169-DAT201;2025 - I
32581169;UX-100;32581169-UX100;2025 - I
32581169;DAT-101;32581169-DAT101;2025 - II
32583779;DAT-305;32583779-DAT305;2025 - II
32583779;DAT-101;32583779-DAT101;2025 - I
32583779;IA-300;32583779-IA300;2025 - II
32592763;UX-100;32592763-UX100;2025 - II
32592763;DAT-305;32592763-DAT305;2025 - II
32592763;IA-300;32592763-IA300;2025 - I
32592763;NEG-400;32592763-NEG400;2025 - I
32592763;MKT-200;32592763-MKT200;2025 - II
32592763;DAT-101;32592763-DAT101;2025 - II
32604998;IA-400;32604998-IA400;2025 - I
32604998;MKT-200;32604998-MKT200;2025 - II
32604998;DEV-101;32604998-DEV101;2025 - I
32658531;GEN-101;32658531-GEN101;2025 - II
32658531;IA-400;32658531-IA400;2025 - II
32658531;DAT-201;32658531-DAT201;2025 - I
32659067;NEG-400;32659067-NEG400;2024 - II
32659067;MKT-200;32659067-MKT200;2024 - II
32664172;DAT-101;32664172-DAT101;2025 - II
32664172;DEV-101;32664172-DEV101;2025 - I
32664172;NEG-400;32664172-NEG400;2025 - I
32664172;MKT-200;32664172-MKT200;2025 - I
32673458;NEG-400;32673458-NEG400;2024 - II
32682238;NEG-400;32682238-NEG400;2024 - I
32682238;DEV-101;32682238-DEV101;2024 - II
32686293;GEN-101;32686293-GEN101;2024 - II
32692729;IA-300;32692729-IA300;2024 - II
32697331;NEG-400;32697331-NEG400;2024 - II
32698751;GEN-101;32698751-GEN101;2024 - I
32698751;IA-300;32698751-IA300;2024 - I
32702619;DAT-101;32702619-DAT101;2024 - I
32702619;DEV-101;32702619-DEV101;2024 - II
32703610;NEG-400;32703610-NEG400;2025 - II
32703610;DAT-305;32703610-DAT305;2025 - II
32703610;IA-300;32703610-IA300;2025 - II
32705831;DAT-101;32705831-DAT101;2025 - I
32705831;GEN-101;32705831-GEN101;2025 - II
32705831;MKT-200;32705831-MKT200;2025 - II
32705831;DAT-305;32705831-DAT305;2025 - I
32712408;DAT-101;32712408-DAT101;2024 - II
32723334;DAT-101;32723334-DAT101;2025 - I
32723334;IA-300;32723334-IA300;2025 - I
32723334;GEN-101;32723334-GEN101;2025 - II
32726810;MKT-200;32726810-MKT200;2025 - II
32726810;UX-100;32726810-UX100;2025 - II
32726810;DAT-101;32726810-DAT101;2025 - II
32726810;DAT-201;32726810-DAT201;2025 - II
32726810;DAT-305;32726810-DAT305;2025 - II
32738313;DAT-201;32738313-DAT201;2024 - II
